Ensgid_var	GeneSymbol	Age.Coef	p.value	FDR	Organs	Ensgid
ENSG00000079459.8	FDFT1	-0.0218312678948356	1.16404255858717e-07	6.57298011079773e-07	Artery_Tibial	ENSG00000079459
ENSG00000164741.10	DLC1	-0.0188782302150748	2.66629971657953e-07	1.37132835844294e-06	Artery_Tibial	ENSG00000164741
ENSG00000038945.10	MSR1	0.031940910582056	4.70694608751953e-15	2.24060756230634e-13	Artery_Tibial	ENSG00000038945
ENSG00000198791.7	CNOT7	-0.0260763846747552	4.73597794968294e-10	4.90436827678277e-09	Artery_Tibial	ENSG00000198791
ENSG00000155975.5	VPS37A	-0.019742651768518	3.70760055004302e-07	1.85411438972499e-06	Artery_Tibial	ENSG00000155975
ENSG00000078674.13	PCM1	-0.0163214167238586	7.79416171432078e-07	3.62374589200441e-06	Artery_Tibial	ENSG00000078674
ENSG00000175445.10	LPL	0.0254673476368526	5.56571640707135e-11	7.44383411690381e-10	Artery_Tibial	ENSG00000175445
ENSG00000061337.11	LZTS1	0.0227911644242464	2.82070871778137e-08	1.87496659063335e-07	Artery_Tibial	ENSG00000061337
ENSG00000147443.8	DOK2	0.0328937065885048	1.24023181310317e-16	1.03594457294486e-14	Artery_Tibial	ENSG00000147443
ENSG00000130227.12	XPO7	-0.010952457688259	0.00017667248733063	0.000484665593439317	Artery_Tibial	ENSG00000130227
ENSG00000158806.9	NPM2	0.0285814876507963	8.34343986771599e-12	1.42749404036246e-10	Artery_Tibial	ENSG00000158806
ENSG00000158815.6	FGF17	0.0196920914035011	6.18455895840805e-07	2.93137500094994e-06	Artery_Tibial	ENSG00000158815
ENSG00000173566.9	NUDT18	0.0175972614351096	9.86965241052076e-06	3.55878242487277e-05	Artery_Tibial	ENSG00000173566
ENSG00000168476.7	REEP4	0.0294580164774784	1.62442798301219e-14	6.35214749640841e-13	Artery_Tibial	ENSG00000168476
ENSG00000168481.4	LGI3	-0.0226102614685461	2.42507858254228e-09	2.10609571062573e-08	Artery_Tibial	ENSG00000168481
ENSG00000120889.8	TNFRSF10B	0.0319096139248407	1.44008118503634e-17	1.80857855493783e-15	Artery_Tibial	ENSG00000120889
ENSG00000173535.9	TNFRSF10C	0.0238393973377823	2.81805865334215e-08	1.87495929563112e-07	Artery_Tibial	ENSG00000173535
ENSG00000173530.5	TNFRSF10D	0.0155385706511057	4.26013825765471e-05	0.00013265083219017	Artery_Tibial	ENSG00000173530
ENSG00000197217.8	ENTPD4	0.0104734212708664	0.000119353332925409	0.000340284788189205	Artery_Tibial	ENSG00000197217
ENSG00000147454.9	SLC25A37	0.0213139199646338	4.39892263676141e-09	3.58968304386042e-08	Artery_Tibial	ENSG00000147454
ENSG00000159167.7	STC1	0.024527574985115	1.61038372306253e-09	1.45939994718481e-08	Artery_Tibial	ENSG00000159167
ENSG00000042980.8	ADAM28	0.0260027038227579	1.23732596642944e-10	1.4996966607483e-09	Artery_Tibial	ENSG00000042980
ENSG00000120907.13	ADRA1A	-0.0253116506780824	1.81328666293446e-09	1.62394010298081e-08	Artery_Tibial	ENSG00000120907
ENSG00000120899.13	PTK2B	0.0336974438948507	1.39737311208424e-19	4.41869340514066e-17	Artery_Tibial	ENSG00000120899
ENSG00000147419.12	CCDC25	-0.0229511396027952	1.4746857240769e-09	1.34606880422442e-08	Artery_Tibial	ENSG00000147419
ENSG00000134014.12	ELP3	-0.0221493915105494	6.09488116474975e-09	4.78872075170521e-08	Artery_Tibial	ENSG00000134014
ENSG00000214050.3	FBXO16	-0.0247310329232849	1.66339180022267e-14	6.45950482419802e-13	Artery_Tibial	ENSG00000214050
ENSG00000147421.13	HMBOX1	0.0139426871515926	1.53447781224851e-05	5.30713537095637e-05	Artery_Tibial	ENSG00000147421
ENSG00000120875.4	DUSP4	0.0207134993903778	6.11953864974201e-07	2.90288750092771e-06	Artery_Tibial	ENSG00000120875
ENSG00000127589.4	TUBBP1	-0.0166573865414802	0.000135710523385281	0.000382486383591684	Artery_Tibial	ENSG00000127589
ENSG00000129696.8	TTI2	-0.0242662535310423	1.7637212265655e-11	2.74205228095012e-10	Artery_Tibial	ENSG00000129696
ENSG00000183154.1	RP11-863K10.7	-0.0146011238854055	1.21110825451482e-05	4.28497601817153e-05	Artery_Tibial	ENSG00000183154
ENSG00000147475.10	ERLIN2	-0.0244340215900575	7.57531648835204e-11	9.67847794918745e-10	Artery_Tibial	ENSG00000147475
ENSG00000147471.7	PROSC	-0.0180299882991777	1.33261183932625e-05	4.67284959421569e-05	Artery_Tibial	ENSG00000147471
ENSG00000104221.8	BRF2	-0.0274880531401853	1.87020775954208e-11	2.87979469617141e-10	Artery_Tibial	ENSG00000104221
ENSG00000129691.11	ASH2L	-0.02135895240833	8.09872359809425e-08	4.77086485279617e-07	Artery_Tibial	ENSG00000129691
ENSG00000176907.3	C8orf4	0.0246609842231607	1.32514330946219e-09	1.22535967226927e-08	Artery_Tibial	ENSG00000176907
ENSG00000147533.12	GOLGA7	-0.0237070625589054	6.80925599425484e-09	5.29316528297913e-08	Artery_Tibial	ENSG00000147533
ENSG00000078668.9	VDAC3	-0.0197813441668756	5.37213326540456e-08	3.31231670834902e-07	Artery_Tibial	ENSG00000078668
ENSG00000131931.4	THAP1	-0.017533244879253	2.0824918590508e-06	8.72616323712056e-06	Artery_Tibial	ENSG00000131931
ENSG00000168522.8	FNTA	-0.0151911228504692	5.51625114523601e-05	0.00016772282843379	Artery_Tibial	ENSG00000168522
ENSG00000169139.7	UBE2V2	-0.0300999271277729	3.94654431442358e-13	1.02772656940901e-11	Artery_Tibial	ENSG00000169139
ENSG00000224594.2	RPL29P19	0.028586734241313	4.66792814792672e-13	1.17422470104451e-11	Artery_Tibial	ENSG00000224594
ENSG00000019549.4	SNAI2	0.0229700814366597	1.77462958093615e-08	1.24604046864462e-07	Artery_Tibial	ENSG00000019549
ENSG00000168300.9	PCMTD1	-0.0131243821519928	1.29130656094209e-06	5.70235824966645e-06	Artery_Tibial	ENSG00000168300
ENSG00000023287.8	RB1CC1	-0.0128477241317582	4.88945939398189e-05	0.000150290829627897	Artery_Tibial	ENSG00000023287
ENSG00000047249.12	ATP6V1H	-0.0198767134275434	6.37502531565764e-08	3.85354646013412e-07	Artery_Tibial	ENSG00000047249
ENSG00000187735.8	TCEA1	-0.0241159263541951	2.103623947902e-08	1.4500184067516e-07	Artery_Tibial	ENSG00000187735
ENSG00000137547.4	MRPL15	-0.0124224851512724	8.23942002601109e-05	0.000242957859892983	Artery_Tibial	ENSG00000137547
ENSG00000164736.5	SOX17	0.0254798608483098	4.56702904306158e-10	4.74328154220144e-09	Artery_Tibial	ENSG00000164736
ENSG00000137574.6	TGS1	-0.0197480738598931	5.40943538568609e-10	5.51469670752615e-09	Artery_Tibial	ENSG00000137574
ENSG00000254087.3	LYN	0.0269371041486033	3.71649238131003e-11	5.27759800226447e-10	Artery_Tibial	ENSG00000254087
ENSG00000181690.3	PLAG1	0.0178614180158538	3.43381569038001e-06	1.37381523740647e-05	Artery_Tibial	ENSG00000181690
ENSG00000170791.13	CHCHD7	-0.0225625336556547	2.67110571144373e-12	5.29082102217513e-11	Artery_Tibial	ENSG00000170791
ENSG00000181195.6	PENK	0.0150703505197795	0.000257544528338049	0.000681002111538751	Artery_Tibial	ENSG00000181195
ENSG00000104331.4	IMPAD1	-0.031971157563589	7.65886220840608e-17	7.13805957823447e-15	Artery_Tibial	ENSG00000104331
ENSG00000035681.3	NSMAF	-0.0113155324453799	0.000257690499638945	0.000681275510242825	Artery_Tibial	ENSG00000035681
ENSG00000104388.10	RAB2A	-0.0236532369743249	5.99816535446225e-09	4.72856063070065e-08	Artery_Tibial	ENSG00000104388
ENSG00000185728.12	YTHDF3	-0.0318588553266751	2.70267707378827e-17	3.08767778210598e-15	Artery_Tibial	ENSG00000185728
ENSG00000180828.1	BHLHE22	0.0314307216167714	5.68889647137374e-15	2.6234109040387e-13	Artery_Tibial	ENSG00000180828
ENSG00000104442.5	ARMC1	-0.0240810692112518	6.15611201200097e-09	4.83211132573197e-08	Artery_Tibial	ENSG00000104442
ENSG00000066855.11	MTFR1	-0.0155835702130229	3.74615396823851e-06	1.4877078822509e-05	Artery_Tibial	ENSG00000066855
ENSG00000205268.6	PDE7A	0.0223764643081293	4.03253549196918e-09	3.3166808403061e-08	Artery_Tibial	ENSG00000205268
ENSG00000175073.7	VCPIP1	-0.0216875434998033	2.63127456425785e-10	2.93047861533824e-09	Artery_Tibial	ENSG00000175073
ENSG00000121022.9	COPS5	-0.0237579118375181	1.35727729028918e-10	1.63057437289286e-09	Artery_Tibial	ENSG00000121022
ENSG00000066777.4	ARFGEF1	-0.0167134109365548	2.44123665785724e-09	2.11805089354904e-08	Artery_Tibial	ENSG00000066777
ENSG00000046889.14	PREX2	0.0400964834386958	6.38731565877327e-24	6.65332856973865e-21	Artery_Tibial	ENSG00000046889
ENSG00000165084.11	C8orf34	0.0337531572310463	4.54710714879357e-17	4.76450730123293e-15	Artery_Tibial	ENSG00000165084
ENSG00000254337.1	RP11-865I6.2	0.0147572398126933	0.000305679358898694	0.000794156409533168	Artery_Tibial	ENSG00000254337
ENSG00000140396.8	NCOA2	-0.0101750120343293	0.000254961249980829	0.000674966932973617	Artery_Tibial	ENSG00000140396
ENSG00000147601.9	TERF1	-0.0205647764974873	1.62489319523121e-07	8.86432800405247e-07	Artery_Tibial	ENSG00000147601
ENSG00000253636.1	RP11-531A24.5	0.0132089799974619	9.11224676269464e-05	0.000266006702396632	Artery_Tibial	ENSG00000253636
ENSG00000040341.13	STAU2	-0.0157923927685451	1.56680050116975e-05	5.40730915507971e-05	Artery_Tibial	ENSG00000040341
ENSG00000104343.15	UBE2W	-0.018580364909319	1.15720647183259e-06	5.16296603759423e-06	Artery_Tibial	ENSG00000104343
ENSG00000154589.2	LY96	0.0267581032391074	2.25654255457221e-11	3.37205532121221e-10	Artery_Tibial	ENSG00000154589
ENSG00000104432.8	IL7	0.024786820311394	6.76692092168279e-10	6.73572994272956e-09	Artery_Tibial	ENSG00000104432
ENSG00000104435.9	STMN2	0.0225564731876419	9.58866247710401e-08	5.53622546933674e-07	Artery_Tibial	ENSG00000104435
ENSG00000164683.12	HEY1	0.0271420691385503	4.29472112789913e-12	8.00536018240397e-11	Artery_Tibial	ENSG00000164683
ENSG00000147586.5	MRPS28	-0.0197764813158745	2.63853272441353e-10	2.93487044496952e-09	Artery_Tibial	ENSG00000147586
ENSG00000205189.7	ZBTB10	-0.030258463164146	4.87812710282727e-14	1.690447646514e-12	Artery_Tibial	ENSG00000205189
ENSG00000076641.4	PAG1	0.022887891789797	3.45267305908227e-10	3.71671334530266e-09	Artery_Tibial	ENSG00000076641
ENSG00000104231.6	ZFAND1	-0.0260930547985442	8.87704456579482e-11	1.11723315686634e-09	Artery_Tibial	ENSG00000104231
ENSG00000185015.3	CA13	0.0202073687453597	7.90544682139262e-08	4.66787770300836e-07	Artery_Tibial	ENSG00000185015
ENSG00000104267.5	CA2	0.0277519103594158	1.56805500044185e-11	2.46599626534851e-10	Artery_Tibial	ENSG00000104267
ENSG00000085719.7	CPNE3	-0.0213277636049646	5.98708548210455e-08	3.64452766301504e-07	Artery_Tibial	ENSG00000085719
ENSG00000253250.2	RP11-122A3.2	-0.0284215926023532	1.04616079700925e-12	2.36595343466663e-11	Artery_Tibial	ENSG00000253250
ENSG00000155099.3	TMEM55A	-0.0210841961901933	8.60160544011254e-07	3.95731954101098e-06	Artery_Tibial	ENSG00000155099
ENSG00000253738.1	GS1-251I9.4	-0.019963575173633	1.83725341741919e-06	7.80755543932302e-06	Artery_Tibial	ENSG00000253738
ENSG00000155100.6	OTUD6B	-0.0193862525739025	3.02414768290561e-07	1.5375138434939e-06	Artery_Tibial	ENSG00000155100
ENSG00000164944.7	KIAA1429	-0.0293968877971029	5.87113268146515e-19	1.42419202086829e-16	Artery_Tibial	ENSG00000164944
ENSG00000156469.4	MTERFD1	-0.0160343155311627	2.19447204201528e-05	7.29348928678803e-05	Artery_Tibial	ENSG00000156469
ENSG00000169439.7	SDC2	-0.0213344281321271	4.08329821093156e-10	4.29687563203835e-09	Artery_Tibial	ENSG00000169439
ENSG00000180543.3	TSPYL5	-0.018504968621695	1.70509857707397e-06	7.30556148144831e-06	Artery_Tibial	ENSG00000180543
ENSG00000104361.5	NIPAL2	0.0302456870506194	1.75024674350605e-15	9.74634255786325e-14	Artery_Tibial	ENSG00000104361
ENSG00000104450.8	SPAG1	0.0294143041439524	3.79709492403652e-13	9.93189910115785e-12	Artery_Tibial	ENSG00000104450
ENSG00000186106.7	ANKRD46	-0.0252267055613254	1.30901401996383e-10	1.5755740609289e-09	Artery_Tibial	ENSG00000186106
ENSG00000164924.13	YWHAZ	-0.0172091552991342	3.41754267627556e-05	0.000108669142954727	Artery_Tibial	ENSG00000164924
ENSG00000164929.12	BAALC	0.0294476534279895	9.53864747426857e-14	3.07109762680632e-12	Artery_Tibial	ENSG00000164929
ENSG00000164932.8	CTHRC1	0.0284916540108049	5.2876055067915e-13	1.30345993063159e-11	Artery_Tibial	ENSG00000164932
ENSG00000104412.3	EMC2	-0.0189948131918436	2.6932583946407e-06	1.1042421776406e-05	Artery_Tibial	ENSG00000104412
ENSG00000164841.4	TMEM74	-0.0129535241106687	0.000155122288605439	0.000431293058035031	Artery_Tibial	ENSG00000164841
ENSG00000120533.8	ENY2	-0.0254710696028056	3.95223666776637e-15	1.9386760917675e-13	Artery_Tibial	ENSG00000120533
ENSG00000147654.10	EBAG9	-0.0275242417358573	1.94330479349544e-11	2.97400292246647e-10	Artery_Tibial	ENSG00000147654
ENSG00000182197.6	EXT1	-0.0183368424404512	8.33536909738295e-08	4.89723676099725e-07	Artery_Tibial	ENSG00000182197
ENSG00000064313.7	TAF2	-0.0240048886965932	4.21795912089629e-12	7.90387514421497e-11	Artery_Tibial	ENSG00000064313
ENSG00000155792.5	DEPTOR	0.0262656631500412	4.62365574872842e-12	8.5287183331753e-11	Artery_Tibial	ENSG00000155792
ENSG00000254343.2	RP11-760H22.2	0.028487319650187	1.51590125773939e-14	6.03551951778989e-13	Artery_Tibial	ENSG00000254343
ENSG00000172172.3	MRPL13	-0.015833414622967	5.91786961319693e-06	2.24424097709313e-05	Artery_Tibial	ENSG00000172172
ENSG00000136986.5	DERL1	-0.0189884793800438	4.90341009953551e-08	3.05307967800896e-07	Artery_Tibial	ENSG00000136986
ENSG00000165156.10	ZHX1	-0.0167299897482073	2.75346850336067e-05	8.94978345402178e-05	Artery_Tibial	ENSG00000165156
ENSG00000156804.3	FBXO32	-0.0257619240412106	6.61437218060092e-11	8.61863889434004e-10	Artery_Tibial	ENSG00000156804
ENSG00000175946.8	KLHL38	-0.0189862260354934	5.55867474391915e-06	2.1236895871698e-05	Artery_Tibial	ENSG00000175946
ENSG00000271975.1	RP11-383J24.6	0.0216471271730403	1.83100097386744e-09	1.63506632603351e-08	Artery_Tibial	ENSG00000271975
ENSG00000183665.4	TRMT12	-0.0182673917796904	1.62795774222907e-06	7.01749651883942e-06	Artery_Tibial	ENSG00000183665
ENSG00000170881.4	RNF139	-0.0217198495068558	2.29547602753424e-08	1.57157789781297e-07	Artery_Tibial	ENSG00000170881
ENSG00000147684.3	NDUFB9	-0.018508397222148	4.69797094597275e-11	6.42157819422115e-10	Artery_Tibial	ENSG00000147684
ENSG00000164961.11	KIAA0196	-0.0206250988634932	1.12340566569872e-07	6.37604728467721e-07	Artery_Tibial	ENSG00000164961
ENSG00000249859.3	PVT1	0.0261042426065829	4.34893628362801e-13	1.1118918099924e-11	Artery_Tibial	ENSG00000249859
ENSG00000132294.9	EFR3A	-0.0182540128168912	1.01906158369845e-06	4.6046293758949e-06	Artery_Tibial	ENSG00000132294
ENSG00000184156.11	KCNQ3	0.0198500005431873	1.78961389233115e-06	7.62707167398315e-06	Artery_Tibial	ENSG00000184156
ENSG00000155926.9	SLA	0.0315685238222095	6.13138366766274e-22	3.61915139956573e-19	Artery_Tibial	ENSG00000155926
ENSG00000261220.2	RP11-629O1.2	0.0274809309818076	1.37889461478601e-11	2.19581527325816e-10	Artery_Tibial	ENSG00000261220
ENSG00000167632.10	TRAPPC9	-0.0222063973152914	3.86364185206246e-09	3.1970733605758e-08	Artery_Tibial	ENSG00000167632
ENSG00000104472.5	CHRAC1	-0.0210659103819941	1.12883506712206e-07	6.40480979448811e-07	Artery_Tibial	ENSG00000104472
ENSG00000169398.15	PTK2	-0.0257125969598033	3.99077232582962e-15	1.95217116977323e-13	Artery_Tibial	ENSG00000169398
ENSG00000022567.5	SLC45A4	-0.0157433255420319	7.43188325342429e-05	0.000220663629529908	Artery_Tibial	ENSG00000022567
ENSG00000271959.1	CTD-3064M3.7	0.0131099510685231	8.59585471369523e-06	3.14009703456206e-05	Artery_Tibial	ENSG00000271959
ENSG00000160932.6	LY6E	0.028234054471495	8.33162722294918e-15	3.59845011863376e-13	Artery_Tibial	ENSG00000160932
ENSG00000177335.6	C8orf31	0.0142313918516216	0.000223967022090408	0.000601001367961348	Artery_Tibial	ENSG00000177335
ENSG00000185730.3	ZNF696	-0.0177995748267478	2.16739808516792e-05	7.21298351666105e-05	Artery_Tibial	ENSG00000185730
ENSG00000158106.8	RHPN1	0.0281694288373324	7.83476217506666e-13	1.83758898802755e-11	Artery_Tibial	ENSG00000158106
ENSG00000204839.4	MROH6	0.016747054019767	7.51417733862071e-06	2.78895663995585e-05	Artery_Tibial	ENSG00000204839
ENSG00000255050.1	RP11-661A12.9	0.0207214346459848	4.03996493044957e-07	2.0033519739121e-06	Artery_Tibial	ENSG00000255050
ENSG00000104522.11	TSTA3	-0.0110543106998517	8.08688092898834e-06	2.97347357746108e-05	Artery_Tibial	ENSG00000104522
ENSG00000183309.7	ZNF623	-0.0166706197569078	8.84399435352928e-07	4.05513858136449e-06	Artery_Tibial	ENSG00000183309
ENSG00000179950.9	PUF60	-0.0165533432121753	3.85533438359286e-09	3.19169056870792e-08	Artery_Tibial	ENSG00000179950
ENSG00000178685.9	PARP10	0.0297891617490618	1.71573946322576e-15	9.61465646038029e-14	Artery_Tibial	ENSG00000178685
ENSG00000178896.6	EXOSC4	-0.0106532691928241	2.74353599081267e-05	8.91913628149637e-05	Artery_Tibial	ENSG00000178896
ENSG00000179632.5	MAF1	-0.0206772728095472	9.07918621365475e-08	5.27820845277079e-07	Artery_Tibial	ENSG00000179632
ENSG00000179698.9	KIAA1875	0.0153377624878673	1.40556590918331e-05	4.91116044195303e-05	Artery_Tibial	ENSG00000179698
ENSG00000255182.1	CTD-2517M22.14	0.0124946945685216	0.000200400484719333	0.000544361371899057	Artery_Tibial	ENSG00000255182
ENSG00000167700.4	MFSD3	0.0179691604622211	4.16667552341232e-06	1.63382396298905e-05	Artery_Tibial	ENSG00000167700
ENSG00000160957.8	RECQL4	0.0187288685216796	3.22215822794081e-06	1.29736193497899e-05	Artery_Tibial	ENSG00000160957
ENSG00000255085.4	AF186192.5	-0.020254717333027	9.06585164795421e-08	5.27218722436693e-07	Artery_Tibial	ENSG00000255085
ENSG00000170631.10	ZNF16	-0.0229448838250988	5.34261312898745e-12	9.62431264375482e-11	Artery_Tibial	ENSG00000170631
ENSG00000255559.1	ZNF252P-AS1	0.0167355460347139	3.89006078661666e-05	0.000122201874063168	Artery_Tibial	ENSG00000255559
ENSG00000107099.11	DOCK8	0.0325657824503401	3.43990776512116e-15	1.72073126284649e-13	Artery_Tibial	ENSG00000107099
ENSG00000107104.14	KANK1	-0.0223291797844763	1.74319985690362e-11	2.71491495743618e-10	Artery_Tibial	ENSG00000107104
ENSG00000080503.15	SMARCA2	-0.0270595688809657	1.51975805151732e-14	6.03551951778989e-13	Artery_Tibial	ENSG00000080503
ENSG00000080298.11	RFX3	0.0152810112117472	2.42885367011378e-07	1.26277571316426e-06	Artery_Tibial	ENSG00000080298
ENSG00000120217.9	CD274	0.0224483590425181	1.66676685577301e-07	9.05093759031845e-07	Artery_Tibial	ENSG00000120217
ENSG00000197646.6	PDCD1LG2	0.0240268964875649	1.69082049340845e-08	1.19334592655547e-07	Artery_Tibial	ENSG00000197646
ENSG00000183354.7	KIAA2026	-0.0157520934585485	1.50118263428893e-09	1.36884356786758e-08	Artery_Tibial	ENSG00000183354
ENSG00000230581.2	RP11-390F4.8	-0.0145139355438756	0.000381607424493139	0.000972451964248349	Artery_Tibial	ENSG00000230581
ENSG00000137038.7	TMEM261	-0.0186025822989872	2.4471042309291e-09	2.12210194521511e-08	Artery_Tibial	ENSG00000137038
ENSG00000164975.11	SNAPC3	-0.0161042226548103	2.01622233009306e-06	8.48663299769145e-06	Artery_Tibial	ENSG00000164975
ENSG00000155876.4	RRAGA	-0.0172314592643535	1.11357310247306e-07	6.32632418947481e-07	Artery_Tibial	ENSG00000155876
ENSG00000198642.5	KLHL9	-0.0199148405502639	9.52710920187366e-08	5.50607211967294e-07	Artery_Tibial	ENSG00000198642
ENSG00000147889.12	CDKN2A	0.0220264364154758	7.99014332954181e-10	7.80846898893634e-09	Artery_Tibial	ENSG00000147889
ENSG00000137055.10	PLAA	-0.0331503914162546	9.36835809658536e-20	3.38560990151701e-17	Artery_Tibial	ENSG00000137055
ENSG00000096872.11	IFT74	-0.0202776082649404	7.64210081431907e-07	3.56121897947269e-06	Artery_Tibial	ENSG00000096872
ENSG00000122729.14	ACO1	-0.0209013458514445	4.08477219325856e-10	4.29687563203835e-09	Artery_Tibial	ENSG00000122729
ENSG00000197579.3	TOPORS	-0.0227670328688712	3.15645397925138e-09	2.66291029369144e-08	Artery_Tibial	ENSG00000197579
ENSG00000122692.7	SMU1	-0.0273472061271695	1.34107725353789e-11	2.14523902490054e-10	Artery_Tibial	ENSG00000122692
ENSG00000107341.4	UBE2R2	-0.018260276136724	6.29788516314985e-06	2.37383887758743e-05	Artery_Tibial	ENSG00000107341
ENSG00000165006.9	UBAP1	-0.014369647809599	2.01186741749324e-05	6.73844301663898e-05	Artery_Tibial	ENSG00000165006
ENSG00000165280.11	VCP	-0.0180899962787618	6.16235013391077e-08	3.74221180285637e-07	Artery_Tibial	ENSG00000165280
ENSG00000165283.11	STOML2	-0.0119918618526956	8.70225499419717e-06	3.17207763353733e-05	Artery_Tibial	ENSG00000165283
ENSG00000137101.8	CD72	0.0241259469094925	1.08464037710978e-09	1.02109578935991e-08	Artery_Tibial	ENSG00000137101
ENSG00000137076.14	TLN1	-0.0197401948748767	2.33880625137281e-07	1.22278066428431e-06	Artery_Tibial	ENSG00000137076
ENSG00000159921.10	GNE	-0.0178241015472741	1.6606951652072e-07	9.02499442681229e-07	Artery_Tibial	ENSG00000159921
ENSG00000137075.13	RNF38	-0.0228297274340412	2.80368557808578e-10	3.10297901354644e-09	Artery_Tibial	ENSG00000137075
ENSG00000107371.8	EXOSC3	-0.016345369210163	0.000108046257191137	0.00031069878570001	Artery_Tibial	ENSG00000107371
ENSG00000122741.11	DCAF10	-0.0205160630350568	9.39833537918086e-11	1.17532290179756e-09	Artery_Tibial	ENSG00000122741
ENSG00000137124.6	ALDH1B1	-0.0138395697226088	0.000153377891630921	0.000426921188770574	Artery_Tibial	ENSG00000137124
ENSG00000196409.7	ZNF658	-0.019050888308702	1.88538162513935e-07	1.01170720660508e-06	Artery_Tibial	ENSG00000196409
ENSG00000238113.2	RP11-262H14.1	0.0315539298973515	1.62210244677308e-14	6.35214749640841e-13	Artery_Tibial	ENSG00000238113
ENSG00000204790.8	CBWD6	0.0149604272583508	0.000101807860080081	0.000294384974901711	Artery_Tibial	ENSG00000204790
ENSG00000154330.8	PGM5	-0.0241954883930043	8.01650001950568e-16	5.05182143577959e-14	Artery_Tibial	ENSG00000154330
ENSG00000224958.1	PGM5-AS1	-0.027879626032512	4.08379994355246e-17	4.46394625928562e-15	Artery_Tibial	ENSG00000224958
ENSG00000181778.4	TMEM252	-0.0224480914157829	3.34520518231011e-10	3.61346463178156e-09	Artery_Tibial	ENSG00000181778
ENSG00000107242.13	PIP5K1B	-0.0231120253319197	4.36361108842195e-09	3.56663487176756e-08	Artery_Tibial	ENSG00000107242
ENSG00000187866.6	FAM122A	-0.0285739090761002	2.34916242881572e-12	4.74332591670111e-11	Artery_Tibial	ENSG00000187866
ENSG00000135048.9	TMEM2	0.0208284719704952	3.59293878895847e-11	5.12268599636687e-10	Artery_Tibial	ENSG00000135048
ENSG00000155621.10	C9orf85	-0.0160098224031283	3.47679665718478e-05	0.000110335331909369	Artery_Tibial	ENSG00000155621
ENSG00000106772.13	PRUNE2	-0.0209724968261589	7.71848537046588e-08	4.56509482098229e-07	Artery_Tibial	ENSG00000106772
ENSG00000135018.9	UBQLN1	-0.0246791316831098	8.96570843961282e-11	1.12679038359591e-09	Artery_Tibial	ENSG00000135018
ENSG00000254473.1	RP11-522I20.3	-0.0153718244850402	3.91051412840814e-05	0.000122779049974914	Artery_Tibial	ENSG00000254473
ENSG00000135052.12	GOLM1	0.0209845195375172	7.51155863168668e-07	3.50777110363681e-06	Artery_Tibial	ENSG00000135052
ENSG00000135070.9	ISCA1	-0.0215157234407814	2.30486392525251e-08	1.57585059414562e-07	Artery_Tibial	ENSG00000135070
ENSG00000106723.12	SPIN1	-0.0277131300753408	1.37693079904935e-15	7.9422444917153e-14	Artery_Tibial	ENSG00000106723
ENSG00000165025.10	SYK	0.0321468868683306	8.88701672950382e-15	3.81044291152672e-13	Artery_Tibial	ENSG00000165025
ENSG00000165030.3	NFIL3	-0.0179594536035785	4.92821585511747e-06	1.90460162292493e-05	Artery_Tibial	ENSG00000165030
ENSG00000225511.2	LINC00475	0.0281026920674937	1.99529707385575e-13	5.82087653769977e-12	Artery_Tibial	ENSG00000225511
ENSG00000127084.13	FGD3	0.0358887162414219	6.78394930228335e-18	9.65355743966221e-16	Artery_Tibial	ENSG00000127084
ENSG00000188938.11	FAM120AOS	-0.0250790659068332	1.92729445272573e-11	2.95229499730685e-10	Artery_Tibial	ENSG00000188938
ENSG00000048828.12	FAM120A	-0.0158602944110973	6.38589044336092e-10	6.39238824030724e-09	Artery_Tibial	ENSG00000048828
ENSG00000081386.8	ZNF510	-0.0185792489585038	5.49056520867826e-12	9.83083202378914e-11	Artery_Tibial	ENSG00000081386
ENSG00000136842.9	TMOD1	-0.0243128068945127	1.01282846032188e-09	9.63220535734686e-09	Artery_Tibial	ENSG00000136842
ENSG00000136936.6	XPA	-0.0268041654780211	3.38041832463752e-12	6.54037337420435e-11	Artery_Tibial	ENSG00000136936
ENSG00000106785.10	TRIM14	0.0328266149841892	1.2745365963481e-16	1.05960065953672e-14	Artery_Tibial	ENSG00000106785
ENSG00000106789.8	CORO2A	0.0270319440086197	1.23937211263396e-12	2.7502257356544e-11	Artery_Tibial	ENSG00000106789
ENSG00000095383.15	TBC1D2	0.0302515936502075	1.60827344971352e-14	6.32873472167267e-13	Artery_Tibial	ENSG00000095383
ENSG00000270412.1	RP11-92C4.6	-0.0256142511755726	6.98487370760157e-14	2.31625737105259e-12	Artery_Tibial	ENSG00000270412
ENSG00000119508.13	NR4A3	-0.0250098010832037	3.15086377707877e-10	3.43991959090696e-09	Artery_Tibial	ENSG00000119508
ENSG00000136874.6	STX17	-0.0199874765474858	1.71952536285406e-09	1.55116429574222e-08	Artery_Tibial	ENSG00000136874
ENSG00000136870.6	ZNF189	-0.0205299167628632	1.02736397457459e-09	9.73905849130987e-09	Artery_Tibial	ENSG00000136870
ENSG00000165152.4	TMEM246	-0.026168241669451	2.37007609584917e-13	6.65123732255104e-12	Artery_Tibial	ENSG00000165152
ENSG00000155827.7	RNF20	-0.0204494560293964	6.00947744958641e-09	4.73169527244447e-08	Artery_Tibial	ENSG00000155827
ENSG00000165028.7	NIPSNAP3B	-0.0242981099125865	6.02178111655552e-11	7.95773880686307e-10	Artery_Tibial	ENSG00000165028
